"Kod";"Nazwa";"styczeń;mięso wołowe bez kości (z udźca) - za 1 kg;cena;2013;[zł]";"styczeń;kurczęta patroszone - za 1kg;cena;2013;[zł]";"styczeń;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;[zł]";"styczeń;masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g;cena;2013;[zł]";"styczeń;margaryna - za 400 g;cena;2013;[zł]";"styczeń;olej rzepakowy produkcji krajowej - za 1l;cena;2013;[zł]";"styczeń;ziemniaki - za 1 kg;cena;2013;[zł]";"styczeń;spodnie (6-11 lat) z tkaniny typu jeans;cena;2013;[zł]";"styczeń;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;[zł]";"styczeń;zimna woda z miejskiej sieci wodociągowej - za 1m3;cena;2013;[zł]";"luty;mięso wołowe bez kości (z udźca) - za 1 kg;cena;2013;[zł]";"luty;kurczęta patroszone - za 1kg;cena;2013;[zł]";"luty;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;[zł]";"luty;masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g;cena;2013;[zł]";"luty;margaryna - za 400 g;cena;2013;[zł]";"luty;olej rzepakowy produkcji krajowej - za 1l;cena;2013;[zł]";"luty;ziemniaki - za 1 kg;cena;2013;[zł]";"luty;spodnie (6-11 lat) z tkaniny typu jeans;cena;2013;[zł]";"luty;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;[zł]";"luty;zimna woda z miejskiej sieci wodociągowej - za 1m3;cena;2013;[zł]";"marzec;mięso wołowe bez kości (z udźca) - za 1 kg;cena;2013;[zł]";"marzec;kurczęta patroszone - za 1kg;cena;2013;[zł]";"marzec;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;[zł]";"marzec;masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g;cena;2013;[zł]";"marzec;margaryna - za 400 g;cena;2013;[zł]";"marzec;olej rzepakowy produkcji krajowej - za 1l;cena;2013;[zł]";"marzec;ziemniaki - za 1 kg;cena;2013;[zł]";"marzec;spodnie (6-11 lat) z tkaniny typu jeans;cena;2013;[zł]";"marzec;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;[zł]";"marzec;zimna woda z miejskiej sieci wodociągowej - za 1m3;cena;2013;[zł]";"kwiecień;mięso wołowe bez kości (z udźca) - za 1 kg;cena;2013;[zł]";"kwiecień;kurczęta patroszone - za 1kg;cena;2013;[zł]";"kwiecień;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;[zł]";"kwiecień;masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g;cena;2013;[zł]";"kwiecień;margaryna - za 400 g;cena;2013;[zł]";"kwiecień;olej rzepakowy produkcji krajowej - za 1l;cena;2013;[zł]";"kwiecień;ziemniaki - za 1 kg;cena;2013;[zł]";"kwiecień;spodnie (6-11 lat) z tkaniny typu jeans;cena;2013;[zł]";"kwiecień;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;[zł]";"kwiecień;zimna woda z miejskiej sieci wodociągowej - za 1m3;cena;2013;[zł]";"maj;mięso wołowe bez kości (z udźca) - za 1 kg;cena;2013;[zł]";"maj;kurczęta patroszone - za 1kg;cena;2013;[zł]";"maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;[zł]";"maj;masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g;cena;2013;[zł]";"maj;margaryna - za 400 g;cena;2013;[zł]";"maj;olej rzepakowy produkcji krajowej - za 1l;cena;2013;[zł]";"maj;ziemniaki - za 1 kg;cena;2013;[zł]";"maj;spodnie (6-11 lat) z tkaniny typu jeans;cena;2013;[zł]";"maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;[zł]";"maj;zimna woda z miejskiej sieci wodociągowej - za 1m3;cena;2013;[zł]";"czerwiec;mięso wołowe bez kości (z udźca) - za 1 kg;cena;2013;[zł]";"czerwiec;kurczęta patroszone - za 1kg;cena;2013;[zł]";"czerwiec;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;[zł]";"czerwiec;masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g;cena;2013;[zł]";"czerwiec;margaryna - za 400 g;cena;2013;[zł]";"czerwiec;olej rzepakowy produkcji krajowej - za 1l;cena;2013;[zł]";"czerwiec;ziemniaki - za 1 kg;cena;2013;[zł]";"czerwiec;spodnie (6-11 lat) z tkaniny typu jeans;cena;2013;[zł]";"czerwiec;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;[zł]";"czerwiec;zimna woda z miejskiej sieci wodociągowej - za 1m3;cena;2013;[zł]";"lipiec;mięso wołowe bez kości (z udźca) - za 1 kg;cena;2013;[zł]";"lipiec;kurczęta patroszone - za 1kg;cena;2013;[zł]";"lipiec;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;[zł]";"lipiec;masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g;cena;2013;[zł]";"lipiec;margaryna - za 400 g;cena;2013;[zł]";"lipiec;olej rzepakowy produkcji krajowej - za 1l;cena;2013;[zł]";"lipiec;ziemniaki - za 1 kg;cena;2013;[zł]";"lipiec;spodnie (6-11 lat) z tkaniny typu jeans;cena;2013;[zł]";"lipiec;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;[zł]";"lipiec;zimna woda z miejskiej sieci wodociągowej - za 1m3;cena;2013;[zł]";"sierpień;mięso wołowe bez kości (z udźca) - za 1 kg;cena;2013;[zł]";"sierpień;kurczęta patroszone - za 1kg;cena;2013;[zł]";"sierpień;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;[zł]";"sierpień;masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g;cena;2013;[zł]";"sierpień;margaryna - za 400 g;cena;2013;[zł]";"sierpień;olej rzepakowy produkcji krajowej - za 1l;cena;2013;[zł]";"sierpień;ziemniaki - za 1 kg;cena;2013;[zł]";"sierpień;spodnie (6-11 lat) z tkaniny typu jeans;cena;2013;[zł]";"sierpień;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;[zł]";"sierpień;zimna woda z miejskiej sieci wodociągowej - za 1m3;cena;2013;[zł]";"wrzesień;mięso wołowe bez kości (z udźca) - za 1 kg;cena;2013;[zł]";"wrzesień;kurczęta patroszone - za 1kg;cena;2013;[zł]";"wrzesień;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;[zł]";"wrzesień;masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g;cena;2013;[zł]";"wrzesień;margaryna - za 400 g;cena;2013;[zł]";"wrzesień;olej rzepakowy produkcji krajowej - za 1l;cena;2013;[zł]";"wrzesień;ziemniaki - za 1 kg;cena;2013;[zł]";"wrzesień;spodnie (6-11 lat) z tkaniny typu jeans;cena;2013;[zł]";"wrzesień;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;[zł]";"wrzesień;zimna woda z miejskiej sieci wodociągowej - za 1m3;cena;2013;[zł]";"październik;mięso wołowe bez kości (z udźca) - za 1 kg;cena;2013;[zł]";"październik;kurczęta patroszone - za 1kg;cena;2013;[zł]";"październik;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;[zł]";"październik;masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g;cena;2013;[zł]";"październik;margaryna - za 400 g;cena;2013;[zł]";"październik;olej rzepakowy produkcji krajowej - za 1l;cena;2013;[zł]";"październik;ziemniaki - za 1 kg;cena;2013;[zł]";"październik;spodnie (6-11 lat) z tkaniny typu jeans;cena;2013;[zł]";"październik;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;[zł]";"październik;zimna woda z miejskiej sieci wodociągowej - za 1m3;cena;2013;[zł]";"listopad;mięso wołowe bez kości (z udźca) - za 1 kg;cena;2013;[zł]";"listopad;kurczęta patroszone - za 1kg;cena;2013;[zł]";"listopad;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;[zł]";"listopad;masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g;cena;2013;[zł]";"listopad;margaryna - za 400 g;cena;2013;[zł]";"listopad;olej rzepakowy produkcji krajowej - za 1l;cena;2013;[zł]";"listopad;ziemniaki - za 1 kg;cena;2013;[zł]";"listopad;spodnie (6-11 lat) z tkaniny typu jeans;cena;2013;[zł]";"listopad;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;[zł]";"listopad;zimna woda z miejskiej sieci wodociągowej - za 1m3;cena;2013;[zł]";"grudzień;mięso wołowe bez kości (z udźca) - za 1 kg;cena;2013;[zł]";"grudzień;kurczęta patroszone - za 1kg;cena;2013;[zł]";"grudzień;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;[zł]";"grudzień;masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g;cena;2013;[zł]";"grudzień;margaryna - za 400 g;cena;2013;[zł]";"grudzień;olej rzepakowy produkcji krajowej - za 1l;cena;2013;[zł]";"grudzień;ziemniaki - za 1 kg;cena;2013;[zł]";"grudzień;spodnie (6-11 lat) z tkaniny typu jeans;cena;2013;[zł]";"grudzień;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;[zł]";"grudzień;zimna woda z miejskiej sieci wodociągowej - za 1m3;cena;2013;[zł]";
0000000;"POLSKA";33,97;7,33;2,39;4,36;3,96;7,01;1,00;65,77;181,24;3,49;33,78;7,29;2,38;4,35;4,00;6,95;1,05;65,38;180,86;3,51;33,56;7,67;2,38;4,31;4,02;6,90;1,06;67,00;182,20;3,51;33,60;7,66;2,39;4,31;4,08;6,90;1,17;67,44;183,70;3,53;33,49;7,64;2,38;4,34;4,08;6,90;1,40;67,94;183,20;3,55;33,44;7,85;2,37;4,41;4,06;6,86;1,76;67,29;183,24;3,55;33,29;8,08;2,40;4,45;4,08;6,92;1,72;66,07;180,94;3,56;33,09;7,96;2,43;4,54;4,07;6,91;1,48;65,42;181,69;3,56;33,30;7,94;2,48;4,62;4,11;6,91;1,45;66,80;184,51;3,57;33,42;7,28;2,53;4,67;4,12;6,84;1,44;67,87;186,11;3,57;33,35;6,95;2,54;4,70;4,09;6,72;1,47;67,85;185,44;3,57;33,39;6,94;2,57;4,74;4,09;6,58;1,52;67,39;185,13;3,57;
0200000;"DOLNOŚLĄSKIE";34,44;7,13;2,45;4,44;3,58;7,65;1,04;59,35;172,46;3,98;34,26;7,20;2,40;4,43;3,53;7,62;1,11;57,91;172,46;3,98;34,15;7,60;2,45;4,46;3,66;7,67;1,13;62,97;172,46;4,00;34,11;7,42;2,48;4,44;3,65;7,59;1,24;62,97;172,46;4,01;34,56;7,53;2,48;4,35;3,61;7,54;1,42;64,43;172,46;4,12;34,70;7,78;2,42;4,55;3,61;7,50;1,53;61,68;171,28;4,12;34,83;8,03;2,42;4,51;3,51;7,47;1,75;57,50;171,28;4,15;34,24;7,80;2,49;4,56;3,48;7,40;1,57;58,85;171,28;4,15;34,25;7,55;2,56;4,81;3,47;7,36;1,54;61,98;173,87;4,11;34,25;6,90;2,60;4,81;3,55;7,28;1,52;61,34;175,93;4,11;34,01;6,59;2,54;4,79;3,53;7,14;1,54;59,87;175,93;4,11;33,88;6,55;2,62;4,80;3,67;7,16;1,56;58,21;174,52;4,11;
0400000;"KUJAWSKO-POMORSKIE";37,54;7,22;2,32;4,24;3,48;7,00;0,96;63,30;200,77;3,23;36,31;7,12;2,30;4,24;3,65;6,88;0,98;64,84;200,77;3,24;36,39;7,60;2,31;4,24;3,72;6,69;0,99;74,48;200,77;3,24;36,03;7,62;2,34;4,22;3,63;6,95;1,09;73,82;200,77;3,28;36,25;7,46;2,33;4,24;3,77;6,86;1,24;73,51;200,77;3,28;36,06;7,78;2,31;4,28;3,50;6,84;2,10;71,21;200,77;3,28;36,29;8,15;2,27;4,37;3,65;6,92;1,76;68,13;191,23;3,28;35,18;7,90;2,36;4,49;3,81;6,93;1,29;67,05;200,00;3,28;36,45;7,82;2,34;4,52;3,74;6,95;1,30;67,82;199,54;3,28;36,19;7,33;2,42;4,69;3,68;6,81;1,29;72,04;199,15;3,28;36,04;7,08;2,45;4,65;3,68;6,73;1,28;72,81;193,46;3,28;36,12;7,01;2,45;4,61;3,61;6,45;1,30;72,36;195,31;3,28;
0600000;"LUBELSKIE";30,76;7,44;2,46;4,57;3,27;6,94;0,93;78,32;193,45;2,61;30,75;7,81;2,45;4,44;3,25;6,85;1,00;77,53;194,15;2,61;30,79;8,05;2,49;4,44;3,28;6,74;1,02;80,36;196,45;2,64;31,06;8,02;2,52;4,47;3,31;6,71;1,08;80,44;192,76;2,67;31,17;8,20;2,48;4,49;3,38;6,49;1,16;80,44;192,76;2,68;30,81;8,21;2,47;4,57;3,40;6,73;1,60;73,12;192,76;2,68;30,15;8,36;2,49;4,45;3,39;6,61;1,62;72,68;191,61;2,72;30,35;8,31;2,52;4,53;3,36;6,61;1,51;71,37;191,45;2,76;30,52;8,24;2,55;4,63;3,53;6,58;1,42;75,23;196,03;2,76;31,75;7,52;2,61;4,65;3,64;6,51;1,42;76,61;209,22;2,76;31,75;7,22;2,66;4,62;3,31;6,30;1,51;76,61;213,30;2,76;31,77;7,53;2,63;4,53;3,36;6,22;1,51;79,44;213,30;2,76;
0800000;"LUBUSKIE";35,58;6,85;2,39;4,25;3,54;7,09;0,95;69,21;191,91;3,92;35,69;6,97;2,35;4,39;3,55;7,16;0,99;66,54;191,91;3,93;35,70;7,30;2,37;4,37;3,47;7,02;1,05;67,75;195,66;3,93;35,77;7,36;2,27;4,35;3,57;7,08;1,17;69,98;195,66;3,95;35,77;7,39;2,23;4,42;3,67;7,04;1,95;69,98;195,66;3,96;35,77;7,52;2,20;4,50;3,63;6,92;2,35;69,98;191,41;3,96;36,12;7,68;2,18;4,55;3,59;6,93;1,68;69,09;184,00;3,96;36,14;7,75;2,21;4,66;3,53;7,01;1,45;66,96;184,00;3,96;36,54;7,75;2,33;4,61;3,54;6,82;1,38;68,19;191,50;3,96;35,07;7,04;2,32;4,76;3,49;7,19;1,35;67,41;191,50;3,96;34,80;6,64;2,36;4,82;3,52;7,02;1,37;67,41;191,50;3,96;35,18;6,50;2,56;4,80;3,63;6,93;1,52;67,41;189,11;3,96;
1000000;"ŁÓDZKIE";31,09;7,22;2,24;4,38;4,24;7,39;0,90;52,35;202,35;3,22;30,88;7,13;2,25;4,39;4,33;7,13;0,96;52,96;203,71;3,22;31,14;7,80;2,22;4,38;4,30;7,17;0,96;57,60;209,14;3,22;30,57;7,73;2,23;4,21;4,49;7,10;1,08;58,31;209,35;3,23;30,61;7,61;2,21;4,33;4,42;7,10;1,30;56,17;209,35;3,24;30,52;8,00;2,26;4,37;4,47;7,02;1,81;56,17;209,35;3,25;30,11;8,31;2,31;4,45;4,50;7,18;1,58;56,17;211,28;3,26;29,97;7,82;2,33;4,53;4,37;7,10;1,42;56,17;211,28;3,28;30,59;8,00;2,37;4,55;4,49;7,11;1,42;56,03;211,64;3,33;30,45;7,28;2,43;4,61;4,35;7,06;1,43;56,03;211,64;3,33;30,38;6,62;2,40;4,69;4,52;6,79;1,43;56,03;211,64;3,33;30,67;6,72;2,45;4,71;4,41;6,40;1,49;55,73;211,85;3,34;
1200000;"MAŁOPOLSKIE";30,64;7,56;2,52;4,21;4,50;7,09;1,03;63,61;178,08;3,78;30,80;7,48;2,54;4,21;4,53;7,23;1,06;63,61;178,08;3,78;30,90;7,82;2,52;4,23;4,37;7,19;1,07;63,61;179,61;3,80;31,13;7,75;2,49;4,26;4,50;7,18;1,21;63,53;181,68;3,84;31,33;7,79;2,52;4,30;4,42;7,33;1,44;63,68;190,69;3,82;31,41;8,03;2,50;4,29;4,41;7,25;1,80;63,68;190,69;3,82;31,48;8,28;2,52;4,38;4,39;7,38;1,65;63,68;190,69;3,82;31,47;8,17;2,49;4,52;4,40;7,32;1,50;63,84;190,69;3,83;31,51;8,18;2,55;4,72;4,54;7,36;1,46;62,61;191,08;3,83;31,24;7,22;2,60;4,70;4,58;7,27;1,40;62,91;190,31;3,83;31,36;7,00;2,62;4,82;4,44;6,96;1,42;62,91;190,61;3,83;29,88;6,90;2,65;4,83;4,34;6,70;1,46;61,90;191,08;3,83;
1400000;"MAZOWIECKIE";32,78;7,54;2,49;4,48;4,32;7,10;0,97;70,04;192,80;3,43;32,83;7,47;2,48;4,53;4,39;7,09;1,04;69,42;189,88;3,44;32,48;7,90;2,49;4,38;4,35;7,09;1,04;68,60;195,34;3,46;31,99;7,90;2,53;4,48;4,38;7,01;1,14;69,03;200,17;3,46;32,03;7,95;2,54;4,51;4,40;6,92;1,49;70,41;197,84;3,48;32,01;7,99;2,53;4,59;4,36;6,96;2,03;68,84;196,59;3,48;31,51;8,34;2,52;4,63;4,40;7,00;1,83;69,53;194,09;3,48;31,70;8,22;2,54;4,78;4,45;7,00;1,67;68,62;191,51;3,48;31,65;8,21;2,63;4,89;4,57;7,03;1,63;71,18;192,35;3,49;32,17;7,53;2,71;4,94;4,60;6,87;1,63;73,56;195,00;3,49;32,51;7,18;2,68;4,94;4,53;6,81;1,72;73,81;195,00;3,49;32,58;7,25;2,67;4,95;4,45;6,73;1,76;76,11;195,09;3,49;
1600000;"OPOLSKIE";34,24;7,40;2,40;3,96;3,77;6,83;1,09;79,52;159,00;3,28;33,32;7,30;2,40;3,86;3,82;6,74;1,14;74,69;159,00;3,28;33,25;7,64;2,35;3,90;4,09;6,64;1,15;77,96;159,00;3,28;33,61;7,53;2,35;3,89;4,37;6,64;1,29;77,96;164,57;3,28;33,61;7,65;2,37;3,93;4,20;6,72;1,61;77,82;163,14;3,30;32,75;7,71;2,44;3,99;4,47;6,52;1,70;77,82;163,14;3,30;30,74;7,84;2,46;4,02;4,27;6,55;1,81;75,26;157,38;3,35;31,47;7,72;2,46;4,12;4,15;6,70;1,49;70,82;170,60;3,35;31,18;7,76;2,46;4,29;4,15;6,80;1,49;72,82;170,43;3,35;31,89;7,33;2,49;4,24;4,18;6,66;1,48;75,68;170,43;3,35;31,75;7,28;2,52;4,36;4,29;6,52;1,51;75,68;170,43;3,35;31,75;6,98;2,49;4,40;4,25;6,57;1,58;80,04;160,43;3,35;
1800000;"PODKARPACKIE";30,00;7,35;2,42;4,29;4,58;7,09;1,07;62,12;173,16;3,86;30,27;7,36;2,46;4,23;4,65;6,93;1,09;61,84;173,16;3,89;30,17;7,89;2,46;4,18;4,71;6,86;1,10;61,34;173,16;3,89;29,83;7,83;2,49;4,16;4,80;6,98;1,14;61,51;173,16;3,85;29,39;8,01;2,46;4,28;4,76;7,00;1,27;60,67;173,16;3,85;29,07;8,06;2,46;4,31;4,77;6,86;1,36;60,67;173,99;3,85;28,95;8,31;2,49;4,36;4,78;7,06;1,54;58,67;173,99;3,86;29,89;8,11;2,49;4,47;4,68;7,04;1,44;58,84;173,99;3,86;29,89;8,16;2,57;4,46;4,72;6,94;1,50;60,03;174,83;3,86;30,08;7,50;2,64;4,52;4,72;6,66;1,45;60,25;174,91;3,86;29,83;7,09;2,67;4,58;4,73;6,64;1,44;60,25;174,91;3,86;29,76;7,10;2,70;4,60;4,77;6,45;1,47;60,25;174,91;3,86;
